pop_year,Year,Population_Code,DateOfCollection,Julian,DayNo,Sample_ID,Population,Family,Replicate,Region,Latitude,Longitude,Elev_m,SeedArea,SeedWidth_mm,Seed_length_mm,SeedShapeIndex,Dispersal_length_mm,Dispersal_and_seed_mm,Weight_Tot,Weight_S,Weight_D,DD5_TOT
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-1,MN-PCU,1,3,Prairie,47.70391667,-96.34283333,328,1.826,0.845,2.775,3.284023669,43.867,46.642,0.0038,0.0013,0.0025,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-1,MN-PCU,1,4,Prairie,47.70391667,-96.34283333,328,1.4,0.592,2.573,4.346283784,33.437,36.01,0.0038,0.0013,0.0025,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-1,MN-PCU,1,5,Prairie,47.70391667,-96.34283333,328,1.189,0.64,2.69,4.203125,34.197,36.887,0.0038,0.0013,0.0025,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-2,MN-PCU,2,1,Prairie,47.70391667,-96.34283333,328,0.82,0.579,1.859,3.210708117,31.878,33.737,0.0042,0.0012,0.003,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-2,MN-PCU,2,2,Prairie,47.70391667,-96.34283333,328,0.451,0.467,1.025,2.194860814,37.537,38.562,0.0042,0.0012,0.003,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-2,MN-PCU,2,3,Prairie,47.70391667,-96.34283333,328,1.449,0.806,2.207,2.7382134,45.054,47.261,0.0042,0.0012,0.003,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-2,MN-PCU,2,4,Prairie,47.70391667,-96.34283333,328,0.768,0.514,1.826,3.552529183,36.653,38.479,0.0042,0.0012,0.003,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-2,MN-PCU,2,5,Prairie,47.70391667,-96.34283333,328,1.276,0.718,2.214,3.08356546,59.019,61.233,0.0042,0.0012,0.003,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-5,MN-PCU,5,3,Prairie,47.70391667,-96.34283333,328,0.774,0.602,2.427,4.031561462,23.699,26.126,0.0039,0.0015,0.0024,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-5,MN-PCU,5,4,Prairie,47.70391667,-96.34283333,328,1.035,0.602,2.311,3.838870432,25.269,27.58,0.0039,0.0015,0.0024,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-3,MN-PCU,3,2,Prairie,47.70391667,-96.34283333,328,1.234,0.767,2.445,3.187744459,25.199,27.644,0.003,0.0011,0.0019,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-3,MN-PCU,3,3,Prairie,47.70391667,-96.34283333,328,1.11,0.613,2.322,3.787928222,26.408,28.73,0.003,0.0011,0.0019,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-3,MN-PCU,3,4,Prairie,47.70391667,-96.34283333,328,1.13,0.587,1.981,3.374787053,27.201,29.182,0.003,0.0011,0.0019,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-3,MN-PCU,3,5,Prairie,47.70391667,-96.34283333,328,1.16,0.819,2.052,2.505494505,24.64,26.692,0.003,0.0011,0.0019,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-4,MN-PCU,4,1,Prairie,47.70391667,-96.34283333,328,1.357,0.597,1.831,3.067001675,13.315,15.146,0.0022,7.00E-04,0.0015,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-4,MN-PCU,4,2,Prairie,47.70391667,-96.34283333,328,0.234,0.48,0.895,1.864583333,18.575,19.47,0.0022,7.00E-04,0.0015,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-4,MN-PCU,4,3,Prairie,47.70391667,-96.34283333,328,1.292,0.736,1.94,2.635869565,18.741,20.681,0.0022,7.00E-04,0.0015,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-4,MN-PCU,4,4,Prairie,47.70391667,-96.34283333,328,1.277,0.627,1.937,3.089314195,20.402,22.339,0.0022,7.00E-04,0.0015,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-4,MN-PCU,4,5,Prairie,47.70391667,-96.34283333,328,NA,NA,NA,NA,NA,NA,0.0022,7.00E-04,0.0015,2100
2003_MN-PCU1,2003,MN-PCU1,5/31/03,2452791,150,MN-PCU1-3,MN-PCU,3,1,Prairie,47.70391667,-96.34283333,328,0.877,0.594,1.566,2.636363636,27.576,29.142,0.003,0.0011,0.0019,2100
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-100-1,,100,1,Prairie,46.894074,-96.406658,274,3.727,1.789,3.153,1.762437116,90.371,93.524,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-100-2,,100,2,Prairie,46.894074,-96.406658,274,1.588,0.967,2.549,2.63598759,49.398,51.947,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-100-5,,100,5,Prairie,46.894074,-96.406658,274,3.518,1.52,3.684,2.423684211,44.922,48.606,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-101-1,,101,1,Prairie,46.894074,-96.406658,274,3.169,1.683,2.934,1.743315508,70.884,73.818,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-101-2,,101,2,Prairie,46.894074,-96.406658,274,2.905,1.32,2.8,2.121212121,82.987,85.787,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-101-3,,101,3,Prairie,46.894074,-96.406658,274,2.762,1.169,3.013,2.577416595,76.387,79.4,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-101-4,,101,4,Prairie,46.894074,-96.406658,274,2.816,1.512,2.391,1.581349206,78.539,80.93,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-101-5,,101,5,Prairie,46.894074,-96.406658,274,3.044,1.401,2.875,2.052105639,59.342,62.217,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-102-1,,102,1,Prairie,46.894074,-96.406658,274,1.842,0.96,2.193,2.284375,40.143,42.336,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-102-2,,102,2,Prairie,46.894074,-96.406658,274,2.525,1.304,2.9,2.22392638,44.89,47.79,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-102-3,,102,3,Prairie,46.894074,-96.406658,274,2.705,1.376,2.818,2.047965116,46.735,49.553,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-102-4,,102,4,Prairie,46.894074,-96.406658,274,1.532,0.95,2.413,2.54,27.736,30.149,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-102-5,,102,5,Prairie,46.894074,-96.406658,274,2.59,1.346,2.642,1.962852897,37.576,40.218,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-100-3,,100,3,Prairie,46.894074,-96.406658,274,2.057,0.943,2.879,3.053022269,47.239,50.118,0.0058,0.002,0.0038,2381
2015_ND-GRU,2015,ND-GRU,6/12/15,2457186,162,ND-GRU-100-4,,100,4,Prairie,46.894074,-96.406658,274,2.165,1.011,2.719,2.689416419,37.105,39.824,0.0058,0.002,0.0038,2381
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-1,MN-FLT,1,2,Prairie,47.05075,-96.42605556,317,2.857,1.123,2.813,2.504897596,66.79,69.603,0.0079,0.0033,0.0046,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-1,MN-FLT,1,3,Prairie,47.05075,-96.42605556,317,1.815,0.969,3.011,3.107327141,63.355,66.366,0.0079,0.0033,0.0046,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-1,MN-FLT,1,1,Prairie,47.05075,-96.42605556,317,2.013,0.742,2.583,3.481132075,65.808,68.391,0.0079,0.0033,0.0046,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-5,MN-FLT,5,4,Prairie,47.05075,-96.42605556,317,0.56,0.52,1.429,2.748076923,33.855,35.284,0.004,0.0011,0.0029,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-5,MN-FLT,5,5,Prairie,47.05075,-96.42605556,317,1.873,0.962,2.015,2.094594595,39.592,41.607,0.004,0.0011,0.0029,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-4,MN-FLT,4,1,Prairie,47.05075,-96.42605556,317,1.864,0.891,2.546,2.857463524,51.675,54.221,0.0033,0.0011,0.0022,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-4,MN-FLT,4,2,Prairie,47.05075,-96.42605556,317,0.969,0.455,2.419,5.316483516,31.177,33.596,0.0033,0.0011,0.0022,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-4,MN-FLT,4,3,Prairie,47.05075,-96.42605556,317,0.922,0.538,2.685,4.99070632,24.751,27.436,0.0033,0.0011,0.0022,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-4,MN-FLT,4,4,Prairie,47.05075,-96.42605556,317,1.299,0.647,2.634,4.071097372,32.903,35.537,0.0033,0.0011,0.0022,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-4,MN-FLT,4,5,Prairie,47.05075,-96.42605556,317,1.063,0.633,2.537,4.007898894,30.931,33.468,0.0033,0.0011,0.0022,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-2,MN-FLT,2,2,Prairie,47.05075,-96.42605556,317,1.957,0.829,3.255,3.92641737,51.747,55.002,0.007,0.0025,0.0045,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-2,MN-FLT,2,3,Prairie,47.05075,-96.42605556,317,1.857,0.806,2.565,3.182382134,56.482,59.047,0.007,0.0025,0.0045,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-2,MN-FLT,2,4,Prairie,47.05075,-96.42605556,317,2.156,0.817,2.791,3.416156671,50.777,53.568,0.007,0.0025,0.0045,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-2,MN-FLT,2,5,Prairie,47.05075,-96.42605556,317,1.616,0.82,2.733,3.332926829,44.141,46.874,0.007,0.0025,0.0045,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-5,MN-FLT,5,1,Prairie,47.05075,-96.42605556,317,1.103,0.839,2.063,2.458879619,52.231,54.294,0.004,0.0011,0.0029,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-1,MN-FLT,1,4,Prairie,47.05075,-96.42605556,317,2.383,1.07,2.924,2.73271028,62.708,65.632,0.0079,0.0033,0.0046,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-1,MN-FLT,1,5,Prairie,47.05075,-96.42605556,317,2.679,1.17,2.864,2.447863248,66.135,68.999,0.0079,0.0033,0.0046,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-3,MN-FLT,3,1,Prairie,47.05075,-96.42605556,317,1.439,0.809,2.483,3.069221261,54.007,56.49,0.0061,0.0031,0.003,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-3,MN-FLT,3,2,Prairie,47.05075,-96.42605556,317,0.793,0.535,1.634,3.054205607,27.792,29.426,0.0061,0.0031,0.003,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-3,MN-FLT,3,3,Prairie,47.05075,-96.42605556,317,1.849,0.962,2.621,2.724532225,49.466,52.087,0.0061,0.0031,0.003,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-3,MN-FLT,3,4,Prairie,47.05075,-96.42605556,317,1.935,1.098,2.502,2.278688525,32.28,34.782,0.0061,0.0031,0.003,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-3,MN-FLT,3,5,Prairie,47.05075,-96.42605556,317,1.638,0.718,2.62,3.64902507,48.702,51.322,0.0061,0.0031,0.003,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-2,MN-FLT,2,1,Prairie,47.05075,-96.42605556,317,2.1,0.955,3.044,3.187434555,49.078,52.122,0.007,0.0025,0.0045,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-5,MN-FLT,5,2,Prairie,47.05075,-96.42605556,317,0.979,0.859,2.244,2.61233993,38.876,41.12,0.004,0.0011,0.0029,2195
2003_MN-FLT1,2003,MN-FLT1,6/5/03,2452796,155,MN-FLT1-5,MN-FLT,5,3,Prairie,47.05075,-96.42605556,317,0.575,0.524,1.253,2.391221374,31.437,32.69,0.004,0.0011,0.0029,2195
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-23-5,ND-BSP,23,5,Prairie,46.85845,-96.47169,274,2.225,1.081,3.301,3.054,72.537,75.838,0.0072,0.0029,0.0043,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-28-2,ND-BSP,28,2,Prairie,46.85845,-96.47169,274,1.381,0.588,2.451,4.168,67.866,70.317,0.0076,0.003,0.0046,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-28-4,ND-BSP,28,4,Prairie,46.85845,-96.47169,274,2.155,0.961,2.472,2.572,40.131,42.603,0.0076,0.003,0.0046,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-28-5,ND-BSP,28,5,Prairie,46.85845,-96.47169,274,2.196,1.003,2.921,2.912,65.519,68.44,0.0076,0.003,0.0046,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-17-1,ND-BSP,17,1,Prairie,46.85845,-96.47169,274,1.236,0.602,2.425,4.028,44.696,47.121,0.0074,0.0029,0.0045,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-28-3,ND-BSP,28,3,Prairie,46.85845,-96.47169,274,2.036,1.01,2.858,2.83,63.866,66.724,0.0076,0.003,0.0046,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-17-3,ND-BSP,17,3,Prairie,46.85845,-96.47169,274,0.983,0.653,2.15,3.292,42.956,45.106,0.0074,0.0029,0.0045,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-17-4,ND-BSP,17,4,Prairie,46.85845,-96.47169,274,2.069,0.961,2.995,3.117,59.147,62.142,0.0074,0.0029,0.0045,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-17-5,ND-BSP,17,5,Prairie,46.85845,-96.47169,274,1.462,0.64,2.891,4.517,54.6,57.491,0.0074,0.0029,0.0045,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-17-2,ND-BSP,17,2,Prairie,46.85845,-96.47169,274,1.419,0.629,2.695,4.285,45.149,47.844,0.0074,0.0029,0.0045,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-23-3,ND-BSP,23,3,Prairie,46.85845,-96.47169,274,2.243,1.035,3.407,3.292,70.088,73.495,0.0072,0.0029,0.0043,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-23-4,ND-BSP,23,4,Prairie,46.85845,-96.47169,274,2.054,0.988,3.035,3.072,74.926,77.961,0.0072,0.0029,0.0043,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-28-1,ND-BSP,28,1,Prairie,46.85845,-96.47169,274,1.235,0.71,2.564,3.611,70.706,73.27,0.0076,0.003,0.0046,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-23-1,ND-BSP,23,1,Prairie,46.85845,-96.47169,274,2.002,0.95,3.271,3.443,46.49,49.761,0.0072,0.0029,0.0043,2380
2015_ND-BSP,2015,ND-BSP,6/12/15,2457186,162,ND-BSP-23-2,ND-BSP,23,2,Prairie,46.85845,-96.47169,274,1.997,0.952,3.126,3.284,61.575,64.701,0.0072,0.0029,0.0043,2380
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-5-1,MN-BSP,5,1,Prairie,46.85845,-96.47169,273,2.455,1.082,3.041,2.811,62.051,65.092,0.0095,0.0051,0.0044,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-5-4,MN-BSP,5,4,Prairie,46.85845,-96.47169,273,2.556,1.213,3.188,2.628,63.623,66.811,0.0095,0.0051,0.0044,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-5-5,MN-BSP,5,5,Prairie,46.85845,-96.47169,273,2.199,1.061,2.851,2.687,60.785,63.636,0.0095,0.0051,0.0044,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-5-2,MN-BSP,5,2,Prairie,46.85845,-96.47169,273,2.432,1.293,3.077,2.38,59.174,62.251,0.0095,0.0051,0.0044,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-5-3,MN-BSP,5,3,Prairie,46.85845,-96.47169,273,2.463,1.115,2.818,2.527,59.399,62.217,0.0095,0.0051,0.0044,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-16-3,MN-BSP,16,3,Prairie,46.85845,-96.47169,273,2.462,1.178,2.447,2.077,41.092,43.539,0.0047,0.0024,0.0023,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-16-4,MN-BSP,16,4,Prairie,46.85845,-96.47169,273,1.527,1.123,2.098,1.868,38.793,40.891,0.0047,0.0024,0.0023,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-16-5,MN-BSP,16,5,Prairie,46.85845,-96.47169,273,1.8,1.076,2.56,2.379,41.815,44.375,0.0047,0.0024,0.0023,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-1-1,MN-BSP,1,1,Prairie,46.85845,-96.47169,273,2.477,1.032,2.87,2.781,49.458,52.328,0.0061,0.001,0.0051,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-1-2,MN-BSP,1,2,Prairie,46.85845,-96.47169,273,2.143,1.072,2.61,2.435,47.884,50.494,0.0061,0.001,0.0051,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-1-3,MN-BSP,1,3,Prairie,46.85845,-96.47169,273,2.541,1.525,2.761,1.81,52.422,55.183,0.0061,0.001,0.0051,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-1-4,MN-BSP,1,4,Prairie,46.85845,-96.47169,273,1.72,0.787,2.687,3.414,36.965,39.652,0.0061,0.001,0.0051,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-1-5,MN-BSP,1,5,Prairie,46.85845,-96.47169,273,2.239,1.329,2.871,2.16,52.395,55.266,0.0061,0.001,0.0051,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-16-2,MN-BSP,16,2,Prairie,46.85845,-96.47169,273,1.657,1.089,2.385,2.19,42.772,45.157,0.0047,0.0024,0.0023,2443
2016_MN-BSP,2016,MN-BSP,6/19/16,2457559,170,MN-BSP-16-1,MN-BSP,16,1,Prairie,46.85845,-96.47169,273,2.28,0.984,2.917,2.964,40.765,43.682,0.0047,0.0024,0.0023,2443
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-3,SD-OAK,3,1,Prairie,44.50994444,-96.53236111,570,1.558,0.844,2.349,2.783175355,62.626,64.975,0.006,0.0021,0.0039,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-3,SD-OAK,3,4,Prairie,44.50994444,-96.53236111,570,0.798,0.597,2.592,4.341708543,54.438,57.03,0.006,0.0021,0.0039,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-3,SD-OAK,3,5,Prairie,44.50994444,-96.53236111,570,2.086,0.816,2.397,2.9375,65.477,67.874,0.006,0.0021,0.0039,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-3,SD-OAK,3,2,Prairie,44.50994444,-96.53236111,570,0.881,0.413,2.397,5.803874092,39.706,42.103,0.006,0.0021,0.0039,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-3,SD-OAK,3,3,Prairie,44.50994444,-96.53236111,570,0.872,0.643,2.329,3.622083981,36.398,38.727,0.006,0.0021,0.0039,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-4,SD-OAK,4,1,Prairie,44.50994444,-96.53236111,570,0.968,0.538,1.931,3.589219331,34.447,36.378,0.0031,7.00E-04,0.0024,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-4,SD-OAK,4,2,Prairie,44.50994444,-96.53236111,570,1.495,0.674,2.591,3.84421365,27.248,29.839,0.0031,7.00E-04,0.0024,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-4,SD-OAK,4,3,Prairie,44.50994444,-96.53236111,570,0.879,0.416,2.08,5,26.922,29.002,0.0031,7.00E-04,0.0024,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-4,SD-OAK,4,4,Prairie,44.50994444,-96.53236111,570,0.871,0.373,1.886,5.056300268,25.065,26.951,0.0031,7.00E-04,0.0024,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-4,SD-OAK,4,5,Prairie,44.50994444,-96.53236111,570,0.918,0.58,2.309,3.981034483,24.933,27.242,0.0031,7.00E-04,0.0024,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-1,SD-OAK,1,2,Prairie,44.50994444,-96.53236111,570,1.345,0.672,2.448,3.642857143,32.802,35.25,0.0051,0.0018,0.0033,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-1,SD-OAK,1,3,Prairie,44.50994444,-96.53236111,570,1.559,0.783,2.635,3.365261814,38.104,40.739,0.0051,0.0018,0.0033,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-1,SD-OAK,1,4,Prairie,44.50994444,-96.53236111,570,1.724,0.73,2.756,3.775342466,40.381,43.137,0.0051,0.0018,0.0033,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-1,SD-OAK,1,5,Prairie,44.50994444,-96.53236111,570,1.395,0.712,2.566,3.603932584,36.61,39.176,0.0051,0.0018,0.0033,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-5,SD-OAK,5,1,Prairie,44.50994444,-96.53236111,570,0.696,0.512,1.971,3.849609375,15.118,17.089,0.0038,0.0015,0.0023,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-5,SD-OAK,5,2,Prairie,44.50994444,-96.53236111,570,1.22,0.705,2.179,3.090780142,22.777,24.956,0.0038,0.0015,0.0023,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-5,SD-OAK,5,3,Prairie,44.50994444,-96.53236111,570,1.784,0.7,2.591,3.701428571,21.291,23.882,0.0038,0.0015,0.0023,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-2,SD-OAK,2,1,Prairie,44.50994444,-96.53236111,570,1.115,0.776,2.374,3.059278351,48.463,50.837,0.0054,0.0019,0.0035,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-2,SD-OAK,2,2,Prairie,44.50994444,-96.53236111,570,0.394,0.874,2.182,2.496567506,48.312,50.494,0.0054,0.0019,0.0035,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-2,SD-OAK,2,3,Prairie,44.50994444,-96.53236111,570,0.744,0.51,1.71,3.352941176,27.172,28.882,0.0054,0.0019,0.0035,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-2,SD-OAK,2,4,Prairie,44.50994444,-96.53236111,570,0.99,0.942,2.09,2.218683652,52.58,54.67,0.0054,0.0019,0.0035,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-2,SD-OAK,2,5,Prairie,44.50994444,-96.53236111,570,1.275,0.619,2.347,3.791599354,47.434,49.781,0.0054,0.0019,0.0035,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-1,SD-OAK,1,1,Prairie,44.50994444,-96.53236111,570,1.261,0.637,2.376,3.729984301,37.225,39.601,0.0051,0.0018,0.0033,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-5,SD-OAK,5,5,Prairie,44.50994444,-96.53236111,570,1.178,0.847,2.302,2.717827627,33.301,35.603,0.0038,0.0015,0.0023,2267
2003_SD-OAK1,2003,SD-OAK1,6/1/03,2452792,151,SD-OAK1-5,SD-OAK,5,4,Prairie,44.50994444,-96.53236111,570,1.793,0.754,3.146,4.172413793,29.96,33.106,0.0038,0.0015,0.0023,2267
2003_SD-OAK2,2003,SD-OAK2,6/1/03,2452792,151,SD-OAK2-1,SD-OAK,1,2,Prairie,44.51186111,-96.53236111,559,1.524,0.818,2.165,2.646699267,58.618,60.783,0.0067,0.0032,0.0035,2279
2003_SD-OAK2,2003,SD-OAK2,6/1/03,2452792,151,SD-OAK2-1,SD-OAK,1,3,Prairie,44.51186111,-96.53236111,559,1.35,0.754,2.346,3.111405836,54.787,57.133,0.0067,0.0032,0.0035,2279
2003_SD-OAK2,2003,SD-OAK2,6/1/03,2452792,151,SD-OAK2-1,SD-OAK,1,1,Prairie,44.51186111,-96.53236111,559,1.752,0.927,1.921,2.07227616,55.739,57.66,0.0067,0.0032,0.0035,2279
2003_SD-OAK2,2003,SD-OAK2,6/1/03,2452792,151,SD-OAK2-4,SD-OAK,4,1,Prairie,44.51186111,-96.53236111,559,2.362,0.927,3.302,3.562028047,69.535,72.837,0.0072,0.0031,0.0041,2279
